"date","electricity_kwh","electricity_intervals","electricity_replacement_intervals","electricity_replacement_share","electricity_peak_kw","electricity_baseload_kw_p10","electricity_night_kwh","electricity_daytime_kwh","electricity_feed_in_kwh","feed_in_intervals","feed_in_replacement_intervals","feed_in_replacement_share","heat_meter_kwh","heat_meter_m3","heat_kwh","heat_kwh_prev","heat_volume_m3","heat_volume_per_mwh_m3","heat_approximated_flag","pv_kwh","arrivals","nights","arrivals_compare","nights_compare","weather_station_id","temp_mean_c","temp_max_c","temp_min_c","precipitation_raw_mm","precipitation_mm","precipitation_negative_flag","sunshine_hours","humidity_mean_pct","wind_mean_ms","snow_depth_cm","snow_depth_missing_flag","hdd18","frost_day_flag","ice_day_flag","summer_day_flag","weather_data_available","timestamp_ms","has_guests_flag","occupied_apartments_estimated","electricity_data_available","feed_in_data_available","heat_data_available","pv_data_available","occupancy_data_available","season_cluster","meteorological_season","nights_prev_day","log1p_nights","nights_sq","weekday_iso","weekday_label","is_weekend_flag","occupancy_delta_nights","occupancy_increase_flag","occupancy_drop_flag","electricity_kwh_delta_prev_day","electricity_feed_in_kwh_delta_prev_day","heat_kwh_delta_prev_day","temp_mean_delta_prev_day","hdd18_delta_prev_day","electricity_self_consumption_raw_kwh","feed_in_exceeds_pv_flag","electricity_self_consumption_kwh","real_electricity_kwh","real_electricity_data_available","real_electricity_kwh_delta_prev_day","electricity_autarky_ratio","pv_self_consumption_ratio","pv_feed_in_ratio","heat_weather_baseline_kwh","heat_weather_residual_kwh","heat_weather_residual_delta_prev_day_kwh","real_electricity_modeled_kwh","real_electricity_no_guest_baseline_kwh","real_electricity_guest_impact_kwh","real_electricity_modeled_total_seasonal_kwh","real_electricity_modeled_seasonal_kwh","real_electricity_no_guest_baseline_seasonal_kwh","real_electricity_guest_impact_seasonal_kwh","real_electricity_model_residual_seasonal_kwh","real_electricity_guest_impact_segment","heat_modeled_kwh","heat_no_guest_baseline_kwh","heat_guest_impact_kwh","heat_modeled_total_seasonal_kwh","heat_modeled_seasonal_kwh","heat_no_guest_baseline_seasonal_kwh","heat_guest_impact_seasonal_kwh","heat_model_residual_seasonal_kwh","heat_guest_impact_segment","potential_pv_to_heat_kwh","remaining_heat_after_pv_surplus_kwh","pv_generation_to_load_ratio","potential_pv_to_heat_ratio","electricity_kwh_per_night","real_electricity_kwh_per_night","heat_kwh_per_night","pv_kwh_per_night","heat_to_electricity_ratio","heat_kwh_per_hdd18","heat_kwh_per_hdd18_per_night","heat_weather_adjusted_per_night_kwh","real_electricity_guest_impact_share","heat_guest_impact_share","real_electricity_guest_impact_seasonal_share","heat_guest_impact_seasonal_share","electricity_7d_avg_kwh","real_electricity_7d_avg_kwh","heat_7d_avg_kwh","pv_7d_avg_kwh","nights_7d_avg","temp_mean_7d_avg_c","heat_weather_adjusted_7d_avg_kwh","heat_weather_adjusted_per_night_7d_avg_kwh","real_electricity_no_guest_baseline_seasonal_7d_avg_kwh","real_electricity_guest_impact_seasonal_7d_avg_kwh","heat_no_guest_baseline_seasonal_7d_avg_kwh","heat_guest_impact_seasonal_7d_avg_kwh"
2025-06-07,10.953,96,0,0,2.672,0.002,2.469,5.152,4.224,96,0,0,66097,1712.55,26,0,0.74,28.46,0,13.8,5,5,5,5,"19821",17.9,22.5,13.3,0.1,0.1,0,3,69,2.6,NA,1,0.100000000000001,0,0,0,1,1749254400000,1,3,1,1,1,1,1,"summer","summer",0,1.79175946922805,25,6,"Sa",1,5,1,0,2.778,-6.184,13,0.399999999999999,-0.399999999999999,9.576,0,9.576,20.529,1,0.191999999999997,0.466462078035949,0.693913043478261,0.306086956521739,12.9932398730927,13.0067601269073,21.4021675091599,27.5609256132411,16.1507437882416,11.4101818249994,27.8336763782373,27.8336763782373,16.5041761191034,11.3295002591339,-7.30467637823732,"all_days_fallback",34.8596415334656,0.879336076793307,33.9803054566723,42.4113052000178,42.4113052000178,5.97870942881812,36.4325957711997,-16.4113052000178,"all_days_fallback",4.224,21.776,0.672219786643285,0.162461538461538,2.1906,4.1058,5.2,2.76,1.26650104729894,259.999999999996,51.9999999999993,2.60135202538145,0.555807970432044,1.30693482525663,0.551877843983337,1.40125368350768,14.6415714285714,25.1614285714286,31.8571428571429,16.1714285714286,0.714285714285714,17.3285714285714,4.16010984302036,2.60135202538145,17.6852632867582,1.61850003701913,20.7158810115698,5.20465653874282
2025-06-08,18.146,96,0,0,3.372,0.35,3.094,8.786,1.008,96,0,0,66123,1713.29,77,0,2.82,36.62,0,8.18,0,5,0,5,"19821",17,19.5,14.5,8.2,8.2,0,0.2,79,2.1,NA,1,1,0,0,0,1,1749340800000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,7,"So",1,0,0,0,7.193,-3.216,51,-0.899999999999999,0.899999999999999,7.172,0,7.172,25.318,1,4.789,0.283276720120073,0.876772616136919,0.123227383863081,31.8981167687024,45.1018832312976,32.0951231043903,28.2987769064901,17.0573735673836,11.2414033391065,28.4036913878108,28.4036913878108,17.434442020111,10.9692493676998,-3.08569138781077,"all_days_fallback",42.0150847677927,14.0505488425791,27.9645359252136,46.9802410314931,46.9802410314931,25.1550314642361,21.825209567257,30.0197589685069,"all_days_fallback",1.008,75.992,0.323090291492219,0.0130909090909091,3.6292,5.0636,15.4,1.636,3.04131447981673,77,15.4,9.02037664625951,0.444008347385516,0.36317579123654,0.433258921229947,0.283444280094247,15.4535714285714,25.1185714285714,38,14.2885714285714,1.42857142857143,17.1,7.30219287546326,5.81086433582048,17.9779102623054,3.18553566097624,23.7599923863238,8.32254361977953
2025-06-09,11.335,96,0,0,2.184,0,3.049,3.67,11.032,96,0,0,66200,1716.11,53,0,1.92,36.23,0,25.27,0,5,0,5,"19821",15.3,19.1,11.5,-1,0,1,9.9,68,2.1,NA,1,2.7,0,0,0,1,1749427200000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,1,"Mo",0,0,0,0,-6.811,10.024,-24,-1.7,1.7,14.238,0,14.238,25.573,1,0.254999999999999,0.556759081844132,0.563434903047091,0.436565096952909,67.6073286826319,-14.6073286826319,-59.7092119139295,29.2066611836499,17.9652578445434,11.2414033391065,29.4202976728315,29.4202976728315,18.4510483051317,10.9692493676998,-3.84729767283145,"all_days_fallback",66.9041020792024,38.9395661539888,27.9645359252136,82.900965513591,82.900965513591,61.075755946334,21.825209567257,-29.900965513591,"all_days_fallback",11.032,41.968,0.988151566104876,0.208150943396226,2.267,5.1146,10.6,5.054,2.07249833809096,19.6296296296296,3.92592592592593,-2.92146573652638,0.439580938454874,0.527632753305917,0.428938699710624,0.411796406929377,14.4847142857143,24.672,42.5714285714286,15.5685714285714,2.14285714285714,16.6714285714286,3.77153134877338,2.9000876450382,18.0947013765991,4.75257128493336,31.9675843978538,11.4404307008162
2025-06-10,13.609,96,0,0,2.604,0.004,2.616,5.074,8.808,96,0,0,66253,1718.03,31,0,1.03,33.23,0,24.35,0,5,0,5,"19821",17.7,24.6,10.8,0.1,0.1,0,9.8,59,1.5,NA,1,0.300000000000001,0,0,0,1,1749513600000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,2,"Di",0,0,0,0,2.274,-2.224,-22,2.4,-2.4,15.542,0,15.542,29.151,1,3.578,0.533154951802683,0.638275154004107,0.361724845995893,17.1943236276727,13.8056763723273,28.4130050549592,28.0946939370332,16.8532905979267,11.2414033391065,28.2257427419801,28.2257427419801,17.2564933742803,10.9692493676998,0.925257258019876,"all_days_fallback",31.2484386438873,3.2839027186737,27.9645359252136,31.8441411127731,31.8441411127731,10.0189315455161,21.825209567257,-0.844141112773119,"all_days_fallback",8.808,22.192,0.835305821412644,0.284129032258065,2.7218,5.8302,6.2,4.87,1.06342835580255,103.333333333333,20.6666666666666,2.76113527446547,0.385626679671589,0.902081804039148,0.376290671596164,0.704039018298613,12.712,24.4577142857143,38.4285714285714,18.3557142857143,2.85714285714286,17.1,8.63099653715897,2.86534955239501,17.6452423259149,6.31960690889047,22.8548075420854,14.558317781853
2025-06-11,12.588,96,0,0,2.856,0,2.586,4.497,10.593,96,0,0,66284,1719.06,19,0,0.67,35.26,0,23.86,0,5,0,5,"19821",19,26.6,11.4,-1,0,1,9.6,57,1,NA,1,0,0,0,1,1,1.7496e+12,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,3,"Mi",0,0,0,0,-1.021,1.785,-12,1.3,-0.300000000000001,13.267,0,13.267,25.855,1,-3.29600000000001,0.513130922452137,0.556035205364627,0.443964794635373,10.8926979958027,8.10730200419727,-5.69837436813008,27.5175435024699,16.2761401633634,11.2414033391065,27.6034803674575,27.6034803674575,16.6342309997577,10.9692493676998,-1.74848036745745,"all_days_fallback",26.8860569882685,-1.07847893694512,27.9645359252136,25.4478214328813,25.4478214328813,3.62261186562432,21.825209567257,-6.44782143288131,"all_days_fallback",10.593,8.407,0.922838909301876,0.557526315789474,2.5176,5.171,3.8,4.772,0.734867530458325,NA,NA,1.62146040083945,0.434786437405009,1.4718176802744,0.42426027335911,1.14869524038195,13.1061428571429,24.9572857142857,37.5714285714286,18.7385714285714,3.57142857142857,17.3428571428571,9.87439555730608,2.6165717220839,17.4862212484867,7.88664253284758,20.7234030379135,17.6762048628897
2025-06-12,10.494,96,0,0,1.424,0,3.187,2.801,10.473,96,0,0,66303,1719.73,27,0,1.16,42.96,0,24.11,0,5,0,5,"19821",20,26.3,13.6,-1,0,1,10.5,61,1.5,NA,1,0,0,0,1,1,1749686400000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,4,"Do",0,0,0,0,-2.094,-0.119999999999999,8,1,0,13.637,0,13.637,24.131,1,-1.724,0.56512369980523,0.565615927001244,0.434384072998756,10.8926979958027,16.1073020041973,8,26.8917288003218,15.6503254612153,11.2414033391065,26.9456881136144,26.9456881136144,15.9764387459146,10.9692493676998,-2.81468811361439,"all_days_fallback",26.8860569882685,-1.07847893694512,27.9645359252136,25.4478214328813,25.4478214328813,3.62261186562432,21.825209567257,1.55217856711869,"all_days_fallback",10.473,16.527,0.999129750113961,0.387888888888889,2.0988,4.8262,5.4,4.822,1.11889271062119,NA,NA,3.22146040083945,0.465849046417741,1.03572355278569,0.454570857722423,0.808341095083592,12.1857142857143,24.4134285714286,35.1428571428571,20.3057142857143,4.28571428571429,17.7714285714286,10.4465982391489,2.71738650187649,17.1120374242851,9.45367815680469,17.6792916631595,20.7940919439264
2025-06-13,9.177,96,0,0,2.5,0,2.593,1.764,10.125,96,0,0,66330,1720.89,42,0,1.99,47.38,0,24.25,0,5,0,5,"19821",21.2,29.1,13.2,-1,0,1,10.6,61,2.1,NA,1,0,0,0,1,1,1749772800000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,5,"Fr",0,0,0,0,-1.317,-0.348000000000001,15,1.2,0,14.125,0,14.125,23.302,1,-0.829000000000001,0.606171144107802,0.582474226804124,0.417525773195876,10.8926979958027,31.1073020041973,15,26.3098610151636,15.0684576760571,11.2414033391065,26.3229142005092,26.3229142005092,15.3536648328094,10.9692493676998,-3.02091420050917,"all_days_fallback",26.8860569882685,-1.07847893694512,27.9645359252136,25.4478214328813,25.4478214328813,3.62261186562432,21.825209567257,16.5521785671187,"all_days_fallback",10.125,31.875,1.04068320315853,0.241071428571429,1.8354,4.6604,8.4,4.85,1.8024203930993,NA,NA,6.22146040083945,0.482422252987147,0.665822283933657,0.470742827555566,0.519647846839452,12.3288571428571,24.837,39.2857142857143,20.5457142857143,5,18.3,16.0898424372132,3.21796848744263,16.8014991995869,11.0207137807618,16.1566091402539,23.9119790249631
2025-06-14,10.322,96,0,0,1.884,0,2.73,3.842,11.683,96,0,0,66372,1722.88,59,0,2.97,50.34,0,23.26,0,5,0,5,"19821",22.5,31.2,13.8,-1,0,1,10.2,59,1,NA,1,0,0,0,1,1,1749859200000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,6,"Sa",1,0,0,0,1.145,1.558,17,1.3,0,11.577,0,11.577,21.899,1,-1.403,0.52865427645098,0.497721410146174,0.502278589853826,10.8926979958027,48.1073020041973,17,23.9853625957291,12.7439592566226,11.2414033391065,23.9274535864621,23.9274535864621,12.9582042187623,10.9692493676998,-2.02845358646209,"all_days_fallback",27.3920800001042,-0.572455925109387,27.9645359252136,25.6714614082151,25.6714614082151,3.84625184095812,21.825209567257,33.3285385917849,"all_days_fallback",11.683,47.317,1.06214895657336,0.198016949152542,2.0644,4.3798,11.8,4.652,2.69418694917576,NA,NA,9.62146040083945,0.513329528248162,0.473975185173112,0.500901838791716,0.369918806224695,12.2387142857143,25.0327142857143,44,21.8971428571429,5,18.9571428571429,21.1042055625403,4.22084111250806,16.2949317852524,10.9692493676998,15.8519723419882,21.825209567257
2025-06-15,11.811,96,0,0,2.26,0,2.864,5.346,8.143,96,0,0,66431,1725.85,43,0,2.27,52.79,0,20.88,0,5,0,5,"19821",22.4,30.5,14.3,5.3,5.3,0,7.6,55,2.1,NA,1,0,0,0,1,1,1749945600000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,7,"So",1,0,0,0,1.489,-3.54,-16,-0.100000000000001,0,12.737,0,12.737,24.548,1,2.649,0.518861007006681,0.610009578544061,0.389990421455939,10.8926979958027,32.1073020041973,-16,24.4810723742323,13.2396690351258,11.2414033391065,24.4198733696844,24.4198733696844,13.4506240019846,10.9692493676998,0.128126630315645,"all_days_fallback",27.3920800001042,-0.572455925109387,27.9645359252136,25.6714614082151,25.6714614082151,3.84625184095812,21.825209567257,17.3285385917849,"all_days_fallback",8.143,34.857,0.850578458530227,0.189372093023256,2.3622,4.9096,8.6,4.176,1.75167019716474,NA,NA,6.42146040083945,0.457935609381885,0.650338044772409,0.446849004713206,0.507563013192023,11.3337142857143,24.9227142857143,39.1428571428571,23.7114285714286,5,19.7285714285714,19.2478368158117,3.84956736316234,15.7258149255201,10.9692493676998,12.8078609672342,21.825209567257
2025-06-16,18.024,96,0,0,2.736,0.22,2.68,8.896,1.839,96,0,0,66474,1728.12,51,0,2.48,48.63,0,12.09,0,5,0,5,"19821",18.7,22.5,14.9,-1,0,1,1.4,61,1,NA,1,0,0,0,0,1,1.750032e+12,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,1,"Mo",0,0,0,0,6.213,-6.304,8,-3.7,0,10.251,0,10.251,28.275,1,3.727,0.362546419098143,0.847890818858561,0.152109181141439,10.8926979958027,40.1073020041973,8,29.0736972695793,17.8322939304728,11.2414033391065,29.1487302442697,29.1487302442697,18.17948087657,10.9692493676998,-0.873730244269741,"all_days_fallback",26.8860569882685,-1.07847893694512,27.9645359252136,25.4478214328813,25.4478214328813,3.62261186562432,21.825209567257,25.5521785671187,"all_days_fallback",1.839,49.161,0.427586206896552,0.0360588235294118,3.6048,5.655,10.2,2.418,1.80371352785146,NA,NA,8.02146040083946,0.397573946564333,0.548324233827717,0.387948695586199,0.42794528563249,12.2892857142857,25.3087142857143,38.8571428571429,21.8285714285714,5,20.2142857142857,27.0642126282159,5.41284252564317,15.6870195785827,10.9692493676998,4.60026895570423,21.825209567257
2025-06-17,14.032,96,0,0,4.348,0,2.687,4.56,7.039,96,0,0,66525,1730.6,48,0,2.34,48.75,0,19.32,0,5,0,5,"19821",16.8,21.4,12.2,-1,0,1,6.7,57,1.5,NA,1,1.2,0,0,0,1,1750118400000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,2,"Di",0,0,0,0,-3.992,5.2,-3,-1.9,1.2,12.281,0,12.281,26.313,1,-1.962,0.46672747311215,0.635662525879917,0.364337474120083,36.0992005232824,11.9007994767176,-28.2065025274796,29.053092039875,17.8116887007685,11.2414033391065,29.2070015383468,29.2070015383468,18.237752170647,10.9692493676998,-2.89400153834682,"all_days_fallback",44.4616853091378,16.4971493839242,27.9645359252136,51.0141446460624,51.0141446460624,29.1889350788054,21.825209567257,-3.01414464606238,"all_days_fallback",7.039,40.961,0.734237829209896,0.146645833333333,2.8064,5.2626,9.6,3.864,1.82419336449664,40,8.00000000000001,2.38015989534353,0.427218612058925,0.58259449844195,0.41687566479306,0.454691865984521,12.3497142857143,24.9032857142857,41.2857142857143,21.11,5,20.0857142857143,26.7920873574145,5.35841747148289,15.8271994066351,10.9692493676998,7.33884088903127,21.825209567257
2025-06-18,9.623,96,0,0,3.108,0,2.458,3.393,12.111,96,0,0,66573,1732.94,24,0,1.1,45.83,0,24.64,0,5,0,5,"19821",18.7,27,10.3,-1,0,1,10.7,54,1,NA,1,0,0,0,1,1,1750204800000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,3,"Mi",0,0,0,0,-4.409,5.072,-24,1.9,-1.2,12.529,0,12.529,22.152,1,-4.161,0.565592271578187,0.508482142857143,0.491517857142857,10.8926979958027,13.1073020041973,1.20650252747963,27.4688792348851,16.2274758957786,11.2414033391065,27.5679504881371,27.5679504881371,16.5987011204373,10.9692493676998,-5.41595048813706,"all_days_fallback",26.8860569882685,-1.07847893694512,27.9645359252136,25.4478214328813,25.4478214328813,3.62261186562432,21.825209567257,-1.44782143288131,"all_days_fallback",12.111,11.889,1.11231491513182,0.504625,1.9246,4.4304,4.8,4.928,1.08342361863489,NA,NA,2.62146040083945,0.507466745174544,1.1651889968839,0.495180993485906,0.909383731969041,11.9261428571429,24.3742857142857,42,21.2214285714286,5,20.0428571428571,27.5063730717002,5.50127461434004,15.8221237095893,10.9692493676998,7.33884088903127,21.825209567257
2025-06-19,8.761,96,0,0,1.484,0,2.836,2.581,12.609,96,0,0,66597,1734.04,18,0,0.75,41.67,0,23.85,0,5,0,5,"19821",21.2,28.8,13.5,-1,0,1,9.1,54,1,NA,1,0,0,0,1,1,1750291200000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,4,"Do",0,0,0,0,-0.862,0.497999999999999,-6,2.5,0,11.241,0,11.241,20.002,1,-2.15,0.561993800619938,0.471320754716981,0.528679245283019,10.8926979958027,7.10730200419727,-6,26.5687026336626,15.3272992945561,11.2414033391065,26.5778786773048,26.5778786773048,15.608629309605,10.9692493676998,-6.57587867730476,"all_days_fallback",26.8860569882685,-1.07847893694512,27.9645359252136,25.4478214328813,25.4478214328813,3.62261186562432,21.825209567257,-7.44782143288131,"all_days_fallback",12.609,5.391,1.19238076192381,0.7005,1.7522,4.0004,3.6,4.77,0.8999100089991,NA,NA,1.42146040083945,0.562013965558769,1.55358532917853,0.548407627622227,1.21251164262539,11.6785714285714,23.7844285714286,40.7142857142857,21.1842857142857,5,20.2142857142857,26.2206587859859,5.24413175719718,15.7695795044022,10.9692493676998,7.33884088903127,21.825209567257
2025-06-20,12.893,96,0,0,1.848,0.024,3.508,4.642,8.077,96,0,0,66615,1734.79,20,0,0.92,46,0,24.27,0,5,0,5,"19821",21.6,27.8,15.4,-1,0,1,8.9,55,1,NA,1,0,0,0,1,1,1750377600000,1,3,1,1,1,1,1,"summer","summer",5,1.79175946922805,25,5,"Fr",0,0,0,0,4.132,-4.532,2,0.400000000000002,0,16.193,0,16.193,29.086,1,9.084,0.55672832290449,0.66720230737536,0.332797692624639,10.8926979958027,9.10730200419727,2,26.4150109570431,15.1736076179366,11.2414033391065,26.4099485137712,26.4099485137712,15.4406991460714,10.9692493676998,2.67605148622878,"all_days_fallback",26.8860569882685,-1.07847893694512,27.9645359252136,25.4478214328813,25.4478214328813,3.62261186562432,21.825209567257,-5.44782143288131,"all_days_fallback",8.077,11.923,0.834422058722409,0.40385,2.5786,5.8172,4,4.854,0.687616035205941,NA,NA,1.82146040083945,0.386488459709362,1.39822679626068,0.37713158797015,1.09126047836285,12.2094285714286,24.6107142857143,37.5714285714286,21.1871428571429,5,20.2714285714286,23.0778016431288,4.61556032862575,15.7820129777254,10.9692493676998,7.33884088903127,21.825209567257
2025-06-21,6.96,96,0,0,2.06,0,2.065,1.821,11.007,96,0,0,66635,1735.71,10,0,0.46,46,0,24.26,0,0,0,0,"19821",20.6,25.4,15.7,-1,0,1,8.8,54,2.6,NA,1,0,0,0,1,1,1.750464e+12,0,0,1,1,1,1,1,"summer","summer",5,0,0,6,"Sa",1,-5,0,1,-5.933,2.93,-10,-1,0,13.253,0,13.253,20.213,1,-8.873,0.655667144906743,0.546290189612531,0.453709810387469,10.8926979958027,-0.892697995802727,-10,13.8795132562141,13.8795132562141,0,14.1553168425264,14.1553168425264,14.1553168425264,0,6.05768315747363,"all_days_fallback",-0.572455925109387,-0.572455925109387,0,3.84625184095812,3.84625184095812,3.84625184095812,0,6.15374815904188,"all_days_fallback",10,0,1.20021768169,1,NA,NA,NA,NA,0.494731113639737,NA,NA,NA,0,0,0,0,11.7291428571429,24.3698571428571,30.5714285714286,21.33,4.28571428571429,20,16.0778016431288,3.78124364992347,15.9530290668345,9.40221374374268,7.33884088903127,18.7073224862203
2025-06-22,6.215,96,0,0,1.072,0,2.061,1.557,16.352,96,0,0,66645,1736.17,9,0,0.31,34.44,0,24.58,0,0,0,0,"19821",20.7,28,13.4,-1,0,1,10.6,50,2.1,NA,1,0,0,0,1,1,1750550400000,0,0,1,1,1,1,1,"summer","summer",0,0,0,7,"So",1,0,0,0,-0.745,5.345,-1,0.0999999999999979,0,8.228,0,8.228,14.443,1,-5.77,0.56968773800457,0.334743694060211,0.665256305939788,10.8926979958027,-1.89269799580273,-1,13.5218523409104,13.5218523409104,0,13.7988781135951,13.7988781135951,13.7988781135951,0,0.644121886404912,"all_days_fallback",-0.572455925109387,-0.572455925109387,0,3.84625184095812,3.84625184095812,3.84625184095812,0,5.15374815904188,"all_days_fallback",9,0,1.7018624939417,1,NA,NA,NA,NA,0.623139237000623,NA,NA,NA,0,0,0,0,10.9297142857143,22.9262857142857,25.7142857142857,21.8585714285714,3.57142857142857,19.7571428571429,11.2206587859859,3.25320029974027,16.0027796542074,7.83517811978556,7.33884088903127,15.5894354051836
2025-06-23,16.568,96,0,0,4.68,0.042,1.887,9.044,8.429,96,0,0,66654,1736.48,13,0,0.31,23.85,0,19.33,0,0,0,0,"19821",21.8,28.7,14.9,6.5,6.5,0,7.3,67,1,NA,1,0,0,0,1,1,1750636800000,0,0,1,1,1,1,1,"summer","summer",0,0,0,1,"Mo",0,0,0,0,10.353,-7.923,4,1.1,0,10.901,0,10.901,27.469,1,13.026,0.396847355200408,0.563942058975685,0.436057941024315,10.8926979958027,2.10730200419727,4,15.3556033981258,15.3556033981258,0,15.6116985411003,15.6116985411003,15.6116985411003,0,11.8573014588997,"all_days_fallback",-1.07847893694512,-1.07847893694512,0,3.62261186562432,3.62261186562432,3.62261186562432,0,9.37738813437568,"all_days_fallback",8.429,4.571,0.703702355382431,0.648384615384615,NA,NA,NA,NA,0.473260766682442,NA,NA,NA,0,0,0,0,10.7217142857143,22.8111428571429,20.2857142857143,22.8928571428571,2.85714285714286,20.2,5.79208735741447,2.06113527446547,15.6359536062832,6.26814249582845,7.33884088903127,12.4715483241469
2025-06-24,5.833,96,0,0,1.104,0,1.838,1.312,13.945,96,0,0,66667,1736.79,7,0,0.25,35.71,0,24.1,0,0,0,0,"19821",21.4,28.1,14.6,-1,0,1,7.7,64,2.1,NA,1,0,0,0,1,1,1750723200000,0,0,1,1,1,1,1,"summer","summer",0,0,0,2,"Di",0,0,0,0,-10.735,5.516,-6,-0.400000000000002,0,10.155,0,10.155,15.988,1,-11.481,0.635163872904679,0.421369294605809,0.578630705394191,10.8926979958027,-3.89269799580273,-6,15.4747828589455,15.4747828589455,0,15.745633441061,15.745633441061,15.745633441061,0,0.242366558938954,"all_days_fallback",-1.07847893694512,-1.07847893694512,0,3.62261186562432,3.62261186562432,3.62261186562432,0,3.37738813437568,"all_days_fallback",7,0,1.50738053540155,1,NA,NA,NA,NA,0.437828371278459,NA,NA,NA,0,0,0,0,9.55042857142857,21.3361428571429,14.4285714285714,23.5757142857143,2.14285714285714,20.8571428571429,3.5358734327687,1.95479373417279,15.2799366449138,4.70110687187134,3.68650900143397,9.35366124311014
2025-06-25,8.68,96,0,0,2.412,0,2.523,1.989,11.087,96,0,0,66674,1737.04,0,0,0,0,0,22.71,0,0,0,0,"19821",23.6,31.3,15.8,-1,0,1,10.2,61,1,NA,1,0,0,0,1,1,1750809600000,0,0,1,1,1,1,1,"summer","summer",0,0,0,3,"Mi",0,0,0,0,2.847,-2.858,-7,2.2,0,11.623,0,11.623,20.303,1,4.315,0.57247697384623,0.51180096873624,0.48819903126376,10.8926979958027,-10.8926979958027,-7,14.0082587531402,14.0082587531402,0,14.2101027973172,14.2101027973172,14.2101027973172,0,6.09289720268283,"all_days_fallback",-1.07847893694512,-1.07847893694512,0,3.62261186562432,3.62261186562432,3.62261186562432,0,-3.62261186562432,"all_days_fallback",0,0,1.11855390828942,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,9.41571428571429,21.072,11,23.3,1.42857142857143,21.5571428571429,0.107302004197273,1.62146040083945,14.9387083130395,3.13407124791423,3.68650900143397,6.23577416207343
2025-06-26,10.716,96,0,0,2.348,0,2.737,3.485,10.531,96,0,0,66674,1737.04,12,0,0.32,26.67,0,22.91,0,0,0,0,"19821",24,31.1,16.8,14.8,14.8,0,10,56,1,NA,1,0,0,0,1,1,1.750896e+12,0,0,1,1,1,1,1,"summer","summer",0,0,0,4,"Do",0,0,0,0,2.036,-0.555999999999999,12,0.399999999999999,0,12.379,0,12.379,23.095,1,2.792,0.536003463953237,0.540331732867743,0.459668267132257,10.8926979958027,1.10730200419727,12,13.8545670765206,13.8545670765206,0,14.0421726337836,14.0421726337836,14.0421726337836,0,9.05282736621637,"all_days_fallback",-1.07847893694512,-1.07847893694512,0,3.62261186562432,3.62261186562432,3.62261186562432,0,8.37738813437568,"all_days_fallback",10.531,1.469,0.99198960814029,0.877583333333333,NA,NA,NA,NA,0.519592985494696,NA,NA,NA,0,0,0,0,9.695,21.5138571428571,10.1428571428571,23.1657142857143,0.714285714285714,21.9571428571429,-0.749840852945585,1.82146040083945,14.7149287879221,1.56703562395711,3.68650900143397,3.11788708103671
2025-06-27,6.545,96,0,0,1.56,0,2.091,0.973,13.569,96,0,0,66686,1737.36,0,0,0,0,0,22.56,0,0,0,0,"19821",20.4,26.8,14,-1,0,1,7.4,68,1,NA,1,0,0,0,1,1,1750982400000,0,0,1,1,1,1,1,"summer","summer",0,0,0,5,"Fr",0,0,0,0,-4.171,3.038,-12,-3.6,0,8.991,0,8.991,15.536,1,-7.559,0.578720391349125,0.398537234042553,0.601462765957447,10.8926979958027,-10.8926979958027,-12,15.9970609136939,15.9970609136939,0,16.3014399041859,16.3014399041859,16.3014399041859,0,-0.765439904185875,"all_days_fallback",-1.07847893694512,-1.07847893694512,0,3.62261186562432,3.62261186562432,3.62261186562432,0,-3.62261186562432,"all_days_fallback",0,0,1.45211122554068,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,8.78814285714286,19.5781428571429,7.28571428571429,22.9214285714286,0,21.7857142857143,-3.60698371008844,NA,14.8378917533671,0,3.68650900143397,0
